,tconst,primary_title,genres,numvotes,averagerating,start_year,runtime_minutes,Comedy,Action,Documentary,Sport,Musical,Animation,Romance,News,Game-Show,Fantasy,Horror,History,Biography,Drama,Music,Sci-Fi,Thriller,Adventure,Family,Crime,Western,Mystery,War
55938,tt5698320,Euphoria,"['Adventure', 'Drama', 'Mystery']",2488,5.8,2017,104.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
55940,tt5698568,1898. Los últimos de Filipinas,"['Drama', 'History', 'War']",2082,6.5,2016,105.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
55951,tt5699154,C'est la vie!,"['Comedy', 'Drama', 'Romance']",7299,6.8,2017,117.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
55958,tt5700176,Dark River,"['Drama', 'Mystery', 'Thriller']",2333,5.8,2017,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
55960,tt5700224,Two Lottery Tickets,['Comedy'],10091,7.8,2016,86.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55966,tt5700672,Train to Busan,"['Action', 'Horror', 'Thriller']",109448,7.5,2016,118.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
55974,tt5701718,Heartthrob,"['Drama', 'Romance', 'Thriller']",1885,5.5,2017,86.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
55981,tt5702566,Stasis,"['Adventure', 'Sci-Fi']",2988,3.0,2017,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
56017,tt5708172,Porta dos Fundos: Contrato Vitalício,['Comedy'],1087,3.8,2016,100.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56023,tt5709188,A-X-L,"['Action', 'Adventure', 'Family']",6780,5.2,2018,98.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
56035,tt5710042,Mercy,"['Drama', 'Mystery', 'Thriller']",2329,4.2,2016,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
56037,tt5710514,I Don't Feel at Home in This World Anymore.,"['Comedy', 'Crime', 'Drama']",38259,6.9,2017,93.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
56043,tt5711148,Film Stars Don't Die in Liverpool,"['Biography', 'Drama', 'Romance']",6688,6.7,2017,105.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
56051,tt5712152,Layla M.,['Drama'],1032,6.7,2016,98.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56061,tt5713232,Madaari,"['Adventure', 'Drama', 'Thriller']",11007,7.5,2016,133.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
56078,tt5715410,The Son of Bigfoot,"['Adventure', 'Animation', 'Comedy']",4182,6.1,2017,92.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
56083,tt5715874,The Killing of a Sacred Deer,"['Drama', 'Mystery', 'Thriller']",89924,7.0,2017,121.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
56085,tt5716280,Welcome the Stranger,"['Drama', 'Mystery']",1223,4.8,2018,94.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
56089,tt5716380,Thumper,"['Crime', 'Drama', 'Thriller']",2282,5.8,2017,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
56092,tt5716464,Breathe,"['Biography', 'Drama', 'Romance']",15224,7.1,2017,118.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
56096,tt5716848,Where's the Money,['Comedy'],1419,5.2,2017,86.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56103,tt5717492,Small Crimes,"['Crime', 'Drama', 'Thriller']",5501,5.8,2017,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
56116,tt5719222,Ikinci Sans,['Romance'],1076,5.7,2016,99.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56120,tt5719700,Home Again,"['Comedy', 'Drama', 'Romance']",22614,5.8,2017,97.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56121,tt5719748,Cold Pursuit,"['Action', 'Crime', 'Drama']",27648,6.2,2019,119.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
56122,tt5719786,Never Hike Alone,"['Horror', 'Thriller']",1159,7.0,2017,54.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
56127,tt5720450,Independents' Day,"['Action', 'Adventure', 'Sci-Fi']",1691,2.0,2016,91.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
56132,tt5721088,Just Getting Started,"['Action', 'Comedy']",4829,4.4,2017,91.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56143,tt5722116,Rammstein: Paris,['Music'],1259,7.6,2016,98.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
56155,tt5723272,In the Fade,"['Crime', 'Drama', 'Thriller']",22136,7.1,2017,106.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
56156,tt5723286,Wheelman,"['Action', 'Crime', 'Mystery']",13992,6.4,2017,82.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
56157,tt5723416,The Beyond,['Sci-Fi'],4659,4.8,2017,103.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
56164,tt5724358,Ukraine on Fire,['Documentary'],1709,6.0,2016,95.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56186,tt5726086,Insidious: The Last Key,"['Horror', 'Mystery', 'Thriller']",42154,5.7,2018,103.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
56189,tt5726616,Call Me by Your Name,"['Drama', 'Romance']",153936,7.9,2017,132.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56193,tt5727282,Borg vs. McEnroe,"['Biography', 'Drama', 'Sport']",20994,7.0,2017,107.0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
56197,tt5728684,Sour Grapes,['Documentary'],2829,7.3,2016,85.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56202,tt5729348,Memoir of a Murderer,"['Action', 'Crime', 'Thriller']",3669,7.0,2017,118.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
56226,tt5732482,Hans Zimmer: Live in Prague,"['Documentary', 'Music']",1766,9.1,2017,150.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
56237,tt5734576,The Possession of Hannah Grace,"['Horror', 'Mystery', 'Thriller']",11629,5.2,2018,86.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
56242,tt5735280,It Stains the Sands Red,"['Drama', 'Horror', 'Sci-Fi']",3695,5.5,2016,92.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
56243,tt5735464,Master,"['Action', 'Crime']",1519,6.6,2016,143.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
56252,tt5736592,Sam Was Here,"['Horror', 'Mystery', 'Thriller']",1865,4.7,2016,75.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
56253,tt5736696,R.A.I.D. Special Unit,"['Action', 'Comedy']",2769,5.5,2016,105.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56260,tt5737536,Future World,"['Action', 'Adventure', 'Sci-Fi']",4278,3.2,2018,90.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
56261,tt5737582,Midnighters,"['Horror', 'Thriller']",1135,5.3,2017,94.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
56263,tt5737862,Landline,"['Comedy', 'Drama']",3559,6.4,2017,97.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56281,tt5740806,Coin Heist,"['Crime', 'Drama', 'Romance']",2107,4.8,2017,97.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
56283,tt5740866,Whitney,"['Biography', 'Documentary', 'Music']",4713,7.2,2018,120.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
56295,tt5742374,You Were Never Really Here,"['Crime', 'Drama', 'Mystery']",71460,6.8,2017,89.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
56301,tt5742874,Sarkar 3,"['Action', 'Crime', 'Drama']",1638,4.9,2017,130.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
56306,tt5743656,Phobia,"['Drama', 'Mystery', 'Thriller']",2313,6.9,2016,112.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
56315,tt5745450,Chef,"['Comedy', 'Drama', 'Family']",1687,5.7,2017,133.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
56330,tt5748380,Sen Benim HerSeyimsin,['Comedy'],1554,6.3,2016,107.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56331,tt5748392,Escape Room,['Horror'],2122,4.3,2017,86.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
56342,tt5749596,The Image Book,['Drama'],1262,6.4,2018,84.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56353,tt5751998,Small Town Crime,"['Crime', 'Mystery', 'Thriller']",8078,6.6,2017,91.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
56354,tt5752360,The Female Brain,['Comedy'],1993,5.7,2017,98.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56359,tt5752606,Maze,"['Adventure', 'Crime', 'Drama']",2442,5.9,2017,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
56365,tt5753552,Moglie e marito,['Comedy'],1270,6.5,2017,100.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56401,tt5758778,Skyscraper,"['Action', 'Adventure', 'Thriller']",81193,5.8,2018,102.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
56402,tt5758802,"Literally, Right Before Aaron","['Comedy', 'Drama']",1744,4.5,2017,105.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56438,tt5764024,OK Jaanu,"['Drama', 'Romance']",3240,5.2,2017,135.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56439,tt5764096,Hindi Medium,"['Comedy', 'Drama']",17165,7.8,2017,132.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56455,tt5767628,Kill'em All,"['Action', 'Crime', 'Mystery']",1741,4.3,2017,96.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
56470,tt5769414,Mumon: The Land of Stealth,"['Action', 'Romance']",2025,7.4,2017,120.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56477,tt5770430,Ozzy,"['Adventure', 'Animation', 'Comedy']",1746,5.2,2016,90.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
56482,tt5770620,The Lovers,"['Comedy', 'Drama', 'Romance']",2751,6.1,2017,97.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56484,tt5770864,The Man from Earth: Holocene,"['Drama', 'Fantasy', 'Sci-Fi']",6384,5.3,2017,98.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
56487,tt5771640,A Wedding,['Drama'],1140,7.2,2016,98.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56499,tt5773402,Dominion,['Documentary'],1096,9.2,2018,120.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56504,tt5773986,Studio 54,"['Documentary', 'History']",1516,6.9,2018,98.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
56508,tt5774450,Summer of 84,"['Drama', 'Horror', 'Mystery']",22307,6.7,2018,105.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
56520,tt5775220,Noor,"['Comedy', 'Drama']",1242,4.0,2017,117.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56524,tt5776208,Resident Evil: Vendetta,"['Action', 'Adventure', 'Animation']",8985,6.3,2017,97.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
56530,tt5776858,Phantom Thread,"['Drama', 'Romance']",86061,7.5,2017,130.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56539,tt5777628,One More Time with Feeling,"['Documentary', 'Music']",3738,8.3,2016,113.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
56557,tt5779372,An Interview with God,"['Drama', 'Mystery']",1963,5.7,2018,97.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
56558,tt5779540,Dear Dictator,['Comedy'],3256,5.0,2017,90.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56591,tt5783956,When We First Met,"['Comedy', 'Fantasy', 'Romance']",34781,6.4,2018,97.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
56593,tt5784350,Praktan,"['Comedy', 'Drama']",1302,7.6,2016,142.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56604,tt5785116,Begum Jaan,"['Action', 'Drama', 'History']",2293,5.6,2017,128.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
56606,tt5785170,Toilet: A Love Story,"['Comedy', 'Drama']",15021,7.3,2017,155.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56632,tt5788136,The Institute,['Thriller'],2214,4.1,2017,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
56634,tt5788462,Rocco,['Documentary'],2359,5.8,2016,105.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56646,tt5789976,King of Thieves,"['Crime', 'Drama']",7433,5.5,2018,108.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
56653,tt5790492,It's for Your Own Good,['Comedy'],1369,5.5,2017,93.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56665,tt5791536,My Happy Family,['Drama'],2016,7.5,2017,120.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56678,tt5792472,Take the 10,['Comedy'],2330,4.8,2017,80.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56696,tt5795086,Gemini,"['Crime', 'Drama', 'Mystery']",3528,5.4,2017,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
56709,tt5796838,Roxanne Roxanne,"['Biography', 'Drama', 'Music']",2181,6.2,2017,100.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False
56763,tt5804038,I Am Not Your Negro,['Documentary'],13948,7.8,2016,93.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56768,tt5804314,Let There Be Light,['Drama'],2179,4.8,2017,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56774,tt5804948,With Open Arms,['Comedy'],2098,5.4,2017,92.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56780,tt5805252,Budhia Singh: Born to Run,"['Biography', 'Drama', 'Sport']",1123,7.8,2016,112.0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
56784,tt5805470,Gintama,"['Action', 'Adventure', 'Comedy']",1560,6.3,2017,131.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
56787,tt5805752,Brigsby Bear,"['Comedy', 'Drama']",13573,7.3,2017,97.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56808,tt5808778,Skins,"['Drama', 'Fantasy']",3017,6.3,2017,77.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
56811,tt5809020,Handsome: A Netflix Mystery Movie,"['Comedy', 'Mystery']",3184,5.3,2017,80.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
56815,tt5810122,Let Her Out,"['Horror', 'Sci-Fi', 'Thriller']",1170,4.4,2016,89.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
56845,tt5813366,Bleeding Steel,"['Action', 'Sci-Fi', 'Thriller']",6346,5.2,2017,109.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
56850,tt5813916,The Mountain II,"['Action', 'Drama', 'War']",100568,9.3,2016,135.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
56852,tt5814060,The Nun,"['Horror', 'Mystery', 'Thriller']",89254,5.4,2018,96.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
56856,tt5814592,The Party,"['Comedy', 'Drama']",13798,6.6,2017,71.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56864,tt5815492,1945,['Drama'],2406,7.2,2017,91.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56867,tt5815940,Gentleman,"['Mystery', 'Romance', 'Thriller']",1197,7.1,2016,144.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
56868,tt5815944,Tokyo Ghoul,"['Action', 'Horror', 'Sci-Fi']",2526,5.8,2017,119.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
56874,tt5816374,Band Aid,"['Comedy', 'Drama', 'Music']",4526,6.6,2017,91.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
56876,tt5816682,Victoria & Abdul,"['Biography', 'Drama', 'History']",24964,6.8,2017,111.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
56890,tt5818818,The Divine Order,"['Comedy', 'Drama']",1729,7.0,2017,96.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56922,tt5821424,Thoppil Joppan,"['Comedy', 'Drama']",1936,5.9,2016,129.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56952,tt5824826,Pelli Choopulu,"['Comedy', 'Drama', 'Romance']",4058,8.3,2016,125.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56962,tt5825380,Wonder Wheel,['Drama'],19782,6.2,2017,101.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56967,tt5826432,Burning Sands,['Drama'],2263,6.1,2017,96.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56970,tt5827212,Let the Corpses Tan,['Thriller'],1828,6.2,2017,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
56981,tt5829040,Fun Mom Dinner,['Comedy'],3926,5.2,2017,81.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56997,tt5831402,The Feels,"['Comedy', 'Romance']",1140,5.2,2017,90.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57006,tt5832544,Gautamiputra Satakarni,"['Action', 'History']",1811,6.6,2017,131.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
57008,tt5833186,Last Rampage: The Escape of Gary Tison,"['Crime', 'Drama', 'Mystery']",1151,5.7,2017,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
