tconst,genres,numvotes,averagerating,start_year,runtime_minutes,Adult,Sport,Sci-Fi,Fantasy,News,Western,Thriller,Family,Game-Show,Mystery,Music,Reality-TV,Animation,Drama,Adventure,Romance,History,Horror,War,Short,Biography,Documentary,Crime,Musical,Comedy,Action,release_date,movie,production_budget,domestic_gross,worldwide_gross,year,month,roi
tt2017038,"['Action', 'Adventure', 'Drama']",70888,6.9,2013,106.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2013-10-18,all is lost,8500000.0,"$6,263,670",10386814.0,2013,10,22.197811764705882
tt2017486,"['Comedy', 'Crime', 'Drama']",3585,7.0,2014,112.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,2014-04-17,closer to the moon,1500000.0,$0,5396.0,2014,4,-99.64026666666666
tt2020110,"['Action', 'Sport']",780,5.7,2011,94.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2011-12-31,the kick,3500000.0,$0,40622.0,2011,12,-98.83937142857143
tt2023453,"['Comedy', 'Family']",19571,6.3,2012,94.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2012-08-03,diary of a wimpy kid: dog days,22000000.0,"$49,008,662",77229695.0,2012,8,251.0440681818182
tt2024432,"['Adventure', 'Comedy', 'Crime']",115624,5.7,2013,111.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,2013-02-08,identity thief,35000000.0,"$134,506,920",175361578.0,2013,2,401.03308000000004
tt2024469,"['Action', 'Mystery', 'Thriller']",234717,7.0,2014,106.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2014-02-28,non-stop,50000000.0,"$91,742,160",222383055.0,2014,2,344.76610999999997
tt2024506,"['Comedy', 'Drama']",4197,5.7,2013,91.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2013-03-19,straight a's,2000000.0,$0,0.0,2013,3,-100.0
tt2024544,"['Biography', 'Drama', 'History']",577301,8.1,2013,134.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2013-10-18,12 years a slave,20000000.0,"$56,671,993",181025343.0,2013,10,805.1267149999999
tt2025690,"['Action', 'Drama', 'History']",55981,6.8,2016,117.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,2016-01-29,the finest hours,70000000.0,"$27,569,558",49252761.0,2016,1,-29.638912857142856
tt2028482,['Documentary'],24,7.0,2011,88.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015-06-05,freedom,14500000.0,$0,872757.0,2015,6,-93.98098620689656
tt2584018,"['Drama', 'Music']",1371,6.2,2014,94.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-06-05,freedom,14500000.0,$0,872757.0,2015,6,-93.98098620689656
tt4701906,['Drama'],97,6.0,2017,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-06-05,freedom,14500000.0,$0,872757.0,2015,6,-93.98098620689656
tt7268744,['Thriller'],5,2.8,2014,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015-06-05,freedom,14500000.0,$0,872757.0,2015,6,-93.98098620689656
tt2032557,"['Drama', 'Thriller']",12511,6.9,2012,130.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2013-04-26,the reluctant fundamentalist,15000000.0,"$528,731",528731.0,2013,4,-96.47512666666667
tt2032572,"['Action', 'Drama', 'History']",9453,5.2,2016,128.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,2016-11-11,uss indianapolis: men of courage,40000000.0,$0,1663785.0,2016,11,-95.8405375
tt2034139,"['Drama', 'Horror', 'Thriller']",15124,4.0,2013,88.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2013-03-01,the last exorcism part ii,4000000.0,"$15,179,303",25448707.0,2013,3,536.217675
tt2034800,"['Action', 'Adventure', 'Fantasy']",111602,6.0,2016,103.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2017-02-17,the great wall,150000000.0,"$45,157,105",334486852.0,2017,2,122.99123466666666
tt7535780,['Documentary'],24,6.5,2017,72.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017-02-17,the great wall,150000000.0,"$45,157,105",334486852.0,2017,2,122.99123466666666
tt2035599,['Documentary'],654,7.3,2011,97.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2012-06-01,"pink ribbons, inc.",1200000.0,"$26,608",26608.0,2012,6,-97.78266666666666
tt2039338,"['Drama', 'Horror', 'Mystery']",33752,5.2,2017,109.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2017-09-29,flatliners,20000000.0,"$16,883,115",45173738.0,2017,9,125.86869
tt2040578,"['Comedy', 'Horror', 'Sci-Fi']",3166,3.2,2012,101.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2013-06-21,alien uprising,2500000.0,$0,0.0,2013,6,-100.0
tt2042568,"['Drama', 'Music']",123759,7.5,2013,104.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2013-12-06,inside llewyn davis,11000000.0,"$13,248,209",32943247.0,2013,12,199.48406363636363
tt2048865,"['Action', 'Thriller']",785,3.8,2015,82.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015-12-31,awol-72,3000000.0,$0,0.0,2015,12,-100.0
tt2049518,"['Comedy', 'Horror', 'Thriller']",150,5.4,2012,82.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2014-08-26,sanctuary; quite a conundrum,200000.0,$0,0.0,2014,8,-100.0
tt2052015,"['Crime', 'Drama']",99,6.2,2013,88.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2014-05-02,water & power,600000.0,"$42,557",42557.0,2014,5,-92.90716666666667
tt2053463,"['Crime', 'Drama', 'Mystery']",168466,7.1,2013,106.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2013-02-08,side effects,30000000.0,"$32,172,757",66742138.0,2013,2,122.47379333333332
tt2057392,"['Drama', 'Thriller', 'War']",72301,7.3,2015,102.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2016-03-11,eye in the sky,13000000.0,"$18,704,596",35402802.0,2016,3,172.32924615384616
tt2058107,"['Biography', 'Drama', 'Romance']",34586,7.1,2013,116.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,2014-04-11,the railway man,18000000.0,"$4,438,438",23910210.0,2014,4,32.8345
tt2058673,"['Action', 'Crime', 'Sport']",53802,5.3,2015,114.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2015-12-25,point break,100000000.0,"$28,782,481",126704591.0,2015,12,26.704591
tt2059171,"['Horror', 'Thriller']",29550,6.3,2014,93.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2014-04-18,13 sins,4000000.0,"$9,134",47552.0,2014,4,-98.8112
tt2066051,"['Biography', 'Drama', 'Music']",24266,7.7,2019,121.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2019-05-31,rocketman,41000000.0,"$57,342,725",108642725.0,2019,5,164.982256097561
tt2071441,"['Drama', 'Mystery', 'Romance']",1694,5.9,2012,110.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2012-11-09,dangerous liaisons,24200000.0,"$17,000",10447579.0,2012,11,-56.82818595041322
tt2073661,"['Drama', 'Thriller']",615,4.8,2014,88.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-06-05,dawn patrol,3500000.0,$0,0.0,2015,6,-100.0
tt2075392,['Drama'],96,6.0,2011,76.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-03-27,home,130000000.0,"$177,397,510",385997896.0,2015,3,196.92145846153846
tt2093100,['Drama'],1049,7.5,2011,127.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-03-27,home,130000000.0,"$177,397,510",385997896.0,2015,3,196.92145846153846
tt2224026,"['Adventure', 'Animation', 'Comedy']",85831,6.6,2015,94.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2015-03-27,home,130000000.0,"$177,397,510",385997896.0,2015,3,196.92145846153846
tt2372760,"['Drama', 'Romance']",306,6.8,2013,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2015-03-27,home,130000000.0,"$177,397,510",385997896.0,2015,3,196.92145846153846
tt2393825,['Drama'],140,7.0,2013,112.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-03-27,home,130000000.0,"$177,397,510",385997896.0,2015,3,196.92145846153846
tt2545384,"['Drama', 'Horror', 'Thriller']",303,3.9,2016,87.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2015-03-27,home,130000000.0,"$177,397,510",385997896.0,2015,3,196.92145846153846
tt4047846,['Drama'],811,7.2,2016,103.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-03-27,home,130000000.0,"$177,397,510",385997896.0,2015,3,196.92145846153846
tt8601408,"['Drama', 'Romance', 'Thriller']",32,8.4,2018,71.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2015-03-27,home,130000000.0,"$177,397,510",385997896.0,2015,3,196.92145846153846
tt2076220,"['Drama', 'Fantasy']",36874,7.1,2012,115.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012-10-17,holy motors,4000000.0,"$641,054",4230426.0,2012,10,5.76065
