tconst,genre,roi,month,production_category
tt3576728,Adventure,-97.83800333333332,2,medium
tt3606752,Adventure,119.16649657142857,6,large
tt3606756,Adventure,521.2603555000002,6,large
tt3614530,Adventure,-52.62126000000001,10,medium
tt3659388,Adventure,506.7328175925926,10,large
tt3691740,Adventure,42.60477142857143,7,large
tt3717252,Adventure,132.02634857142857,1,medium
tt3717490,Adventure,18.776293333333328,3,large
tt3721936,Adventure,-25.378571428571423,9,small
tt3731562,Adventure,203.28219405405403,3,large
tt3741700,Adventure,76.0452594117647,5,large
tt3748528,Adventure,424.55142800000004,12,large
tt3778644,Adventure,42.96412618181818,5,large
tt3829266,Adventure,81.23586704545455,9,medium
tt3861390,Adventure,102.94377764705881,3,large
tt3874544,Adventure,308.70300960000003,3,large
tt3922818,Adventure,-45.06198333333333,2,medium
tt3949660,Adventure,81.72472148148148,6,large
tt4034354,Adventure,94.57036666666669,6,small
tt4062896,Adventure,-100.0,12,small
tt4073790,Adventure,12.827729411764707,8,medium
tt4123430,Adventure,226.11004300000002,11,large
tt4154664,Adventure,541.7494571428572,3,large
tt4154756,Adventure,582.7114,4,large
tt4254584,Adventure,-98.49809,9,medium
tt4302938,Adventure,40.99658545454545,8,medium
tt4412528,Adventure,-99.67437134502924,1,medium
tt4416518,Adventure,-100.0,12,small
tt4560436,Adventure,89.41463142857144,8,medium
tt4575576,Adventure,163.33967733333338,8,medium
tt4587656,Adventure,213.79005,11,medium
tt4590482,Adventure,-98.2279,12,small
tt4624424,Adventure,161.93347285714285,9,medium
tt4649466,Adventure,293.08047692307684,9,large
tt4698684,Adventure,853.8213199999999,6,small
tt4701182,Adventure,356.0741068627451,12,large
tt4701724,Adventure,-9.42822,2,medium
tt4743226,Adventure,-99.2057246153846,10,medium
tt4877122,Adventure,333.12462400000004,7,medium
tt4881806,Adventure,668.1016464705882,6,large
tt4882548,Adventure,-100.0,6,medium
tt4971344,Adventure,-65.41301052631579,9,medium
tt5095030,Adventure,379.3420461538461,7,large
tt5113040,Adventure,41.689370000000004,6,medium
tt5117670,Adventure,594.272954,2,medium
tt5220122,Adventure,710.8922492307692,7,medium
tt5314190,Adventure,-85.416172,4,medium
tt5340300,Adventure,-69.3121625,4,medium
tt5360952,Adventure,-22.59079,3,medium
tt5463162,Adventure,615.1641427272727,5,large
tt5523010,Adventure,28.1368690744921,11,large
tt5580390,Adventure,904.0553538461537,12,medium
tt5664636,Adventure,166.54708,10,medium
tt5897302,Adventure,417.23644,8,medium
tt5758778,Adventure,143.2924272,7,large
tt5848272,Adventure,199.59068285714287,11,large
tt6139732,Adventure,240.2386340659341,5,large
tt6175394,Adventure,261.17872941176466,12,medium
tt6182908,Adventure,167.11409625,9,medium
tt6359956,Adventure,356.1091071428571,11,medium
tt6428676,Adventure,15.149422,3,medium
tt6565702,Adventure,-57.21075714285714,6,large
tt6811018,Adventure,-51.951786440677964,1,medium
tt7388562,Adventure,410.58996,3,medium
tt7961060,Adventure,1344.0912352941175,1,medium
tt0337692,Romance,-62.746792000000006,3,medium
tt0393049,Romance,-100.0,12,small
tt0435651,Romance,166.16082,8,medium
tt0443465,Romance,-83.86873333333334,9,small
tt0443533,Romance,-97.61688000000001,11,medium
tt0480687,Romance,28.196286764705878,2,medium
tt0482461,Romance,-100.0,10,small
tt0491152,Romance,85.95461714285715,5,medium
tt0491203,Romance,-72.828928,9,medium
tt0770703,Romance,50.81892500000001,9,medium
tt0804497,Romance,-17.088125,10,medium
tt0810922,Romance,-60.123136842105254,3,medium
tt0815236,Romance,143.40488499999995,3,medium
tt0817177,Romance,-69.35719285714286,8,medium
tt0817230,Romance,318.4025538461538,2,medium
tt0842926,Romance,806.8867250000002,7,small
tt0879870,Romance,244.331315,8,medium
tt0889573,Romance,162.41297368421053,8,medium
tt0970866,Romance,210.650574,12,medium
tt0989757,Romance,468.134036,2,medium
tt1038919,Romance,201.7974155555556,3,medium
tt1045658,Romance,1025.7735857142857,11,medium
tt1055292,Romance,178.65220263157894,10,medium
tt1067583,Romance,207.39399210526318,4,medium
tt1086772,Romance,184.4238688888889,5,medium
tt1103153,Romance,27.430332,6,medium
tt1120985,Romance,1556.624,12,small
tt1126618,Romance,49.487675,11,medium
tt1137470,Romance,-99.47909230769231,3,medium
tt2404163,Romance,-100.0,12,small
tt4126476,Romance,-100.0,12,small
tt1152398,Romance,123.6954705882353,3,medium
tt1164999,Romance,-29.46421714285714,1,medium
tt1181614,Romance,-65.980825,10,medium
tt5184904,Romance,-65.980825,10,medium
tt1182350,Romance,128.31877333333333,9,medium
tt1193631,Romance,452.96372333333335,8,medium
tt1195478,Romance,105.41273000000001,4,medium
tt1198101,Romance,86.46948913043478,5,medium
tt1212419,Romance,117.32054,10,medium
tt1212436,Romance,115.08908285714287,4,medium
tt1216492,Romance,71.67852631578947,1,medium
tt1537401,Romance,71.67852631578947,1,medium
tt1216520,Romance,-100.0,3,medium
tt1222817,Romance,113.50690625,7,medium
tt1235170,Romance,23.9174,7,small
tt1243974,Romance,-31.386240540540534,5,medium
tt2187167,Romance,35.17675833333334,4,medium
tt5615904,Romance,35.17675833333334,4,medium
tt1261945,Romance,210.1902926315789,5,medium
tt1279935,Romance,176.85278727272726,4,medium
tt1282140,Romance,852.5090125,9,medium
tt1284575,Romance,1033.9420894736838,6,medium
tt1292566,Romance,170.2804864864865,2,medium
tt1294226,Romance,363.39474,3,medium
tt1305583,Romance,52.93247142857143,3,medium
tt1306980,Romance,416.6841875,9,medium
tt1321869,Romance,-99.84600285714286,3,medium
tt5770620,Romance,-99.84600285714286,3,medium
tt1322312,Romance,36.26246875,9,medium
tt1611845,Romance,748.3132733333333,11,large
tt1327194,Romance,286.535332,4,medium
tt1336617,Romance,43.75565714285714,6,medium
tt1334260,Romance,-25.508546666666664,9,medium
tt1334512,Romance,19.4698575,4,medium
tt3919820,Romance,-100.0,12,small
tt1343092,Romance,84.75811526315789,5,large
tt1350546,Romance,-40.89794347826086,6,medium
tt3104228,Romance,-40.89794347826086,6,medium
tt1355644,Romance,174.76333818181817,12,large
tt1374992,Romance,-47.225922,3,medium
tt1385826,Romance,152.8512450199203,3,medium
tt1391137,Romance,204.155335,4,medium
tt1403981,Romance,253.16325,3,medium
tt1407061,Romance,82.23054166666667,5,medium
tt1411238,Romance,496.912312,1,medium
tt1412386,Romance,1246.3978,5,medium
tt1412528,Romance,-7.59202,3,medium
tt1414382,Romance,64.19472499999999,9,medium
tt1431065,Romance,-98.96423076923077,5,small
tt4192636,Romance,-98.96423076923077,5,small
tt3508808,Romance,150.0701625,12,medium
tt1438254,Romance,10.177463636363637,7,medium
tt1440292,Romance,141.15457894736844,6,small
tt1447793,Romance,-100.0,5,small
tt1470023,Romance,-13.70105,5,medium
tt1478338,Romance,791.1754553846154,5,medium
tt1498569,Romance,-65.3436125,9,medium
tt1509767,Romance,55.41990333333333,10,medium
tt1509803,Romance,-99.10568965517241,8,small
tt1517177,Romance,-95.89594444444445,9,medium
tt2123129,Romance,-95.89594444444445,9,medium
tt1517451,Romance,1104.026586111111,10,medium
tt5797456,Romance,132.09891489361704,11,medium
tt1532503,Romance,347.32521875,6,small
tt1535438,Romance,343.61765,8,medium
tt1545106,Romance,-99.407425,11,medium
tt1549572,Romance,1101.588,7,small
tt1554091,Romance,-81.15749,6,medium
tt1559547,Romance,20.565752,2,medium
tt1563738,Romance,294.45794666666666,8,medium
tt1616203,Romance,294.45794666666666,8,medium
tt6168298,Romance,294.45794666666666,8,medium
tt1563742,Romance,611.41525,5,medium
tt1564367,Romance,168.71869125,2,medium
tt2170576,Romance,-100.0,3,small
tt1570989,Romance,748.298,11,small
tt1571222,Romance,-25.962345000000003,11,medium
tt1571249,Romance,479.7192,9,small
tt1583420,Romance,104.83045,7,medium
tt1584131,Romance,-98.77427611940298,4,medium
tt1586265,Romance,135.92804266666667,5,medium
tt1588173,Romance,283.73869333333334,2,medium
tt1592873,Romance,-5.168127272727274,5,medium
tt1596350,Romance,141.49931846153848,2,medium
tt1602098,Romance,13.853373333333332,12,medium
tt1602620,Romance,279.24787628865977,12,medium
tt1605776,Romance,1873.55632,9,medium
tt1605783,Romance,441.67591333333337,5,medium
tt1606389,Romance,558.7271999999998,2,medium
tt2170623,Romance,302.23817142857143,10,medium
tt1621045,Romance,844.7813666666667,4,medium
tt1632708,Romance,318.84540285714286,7,medium
tt1640711,Romance,14.83026,5,medium
tt1645080,Romance,-50.27412500000001,6,small
tt1655441,Romance,129.94845333333333,4,medium
tt1655442,Romance,701.6044499999998,11,medium
tt1655460,Romance,-25.661741538461538,2,medium
tt1656194,Romance,-88.94196,2,medium
tt1658801,Romance,-75.25388571428572,10,medium
tt1666801,Romance,412.1015764705882,2,medium
tt1667307,Romance,-55.8567,4,small
tt1679248,Romance,-100.0,10,small
tt1681370,Romance,-100.0,6,small
tt2980794,Romance,-100.0,12,small
tt1699755,Romance,-15.3894,5,medium
tt1702439,Romance,235.89625357142862,2,medium
tt1714206,Romance,176.67803999999998,8,small
tt1714209,Romance,-96.08313076923079,12,medium
tt1714210,Romance,730.3078947368422,9,small
tt1730687,Romance,-89.99711666666668,4,medium
tt1742650,Romance,1.9769291666666668,9,medium
tt1758692,Romance,1391.36,10,small
tt1758795,Romance,175.2552,7,small
tt1758830,Romance,157.7748057142857,12,medium
tt1763303,Romance,-99.14695,10,small
tt1769363,Romance,-99.17822222222222,4,small
tt1781769,Romance,44.907402040816315,11,medium
tt1798709,Romance,109.40789130434784,1,medium
tt1800246,Romance,563.3619375000002,1,medium
tt1800741,Romance,401.67360606060606,7,medium
tt1814621,Romance,44.10512307692307,3,medium
tt1822311,Romance,-98.51314285714285,8,small
tt1826590,Romance,288.04507692307686,2,medium
tt1833881,Romance,-8.9913,3,medium
tt1836838,Romance,-99.635536,3,medium
tt1839642,Romance,-71.028075,3,small
tt1840417,Romance,172.82846666666663,9,medium
tt1859650,Romance,245.70239534883723,6,medium
tt1862079,Romance,489.6424,6,small
tt1920849,Romance,319.2467000000001,9,small
tt1931435,Romance,49.00298769230769,4,medium
tt1937264,Romance,328.2872,1,small
tt1943765,Romance,-8.765175,9,medium
tt1951181,Romance,-52.59368125,5,medium
tt1956620,Romance,215.1737725,7,medium
tt3523348,Romance,-99.94,12,small
tt1967545,Romance,-21.167722222222217,1,medium
tt1972779,Romance,57.92083846153846,10,medium
tt1987632,Romance,158.50220789473684,9,medium
tt1981677,Romance,582.613805882353,9,medium
tt1995477,Romance,-100.0,11,small
tt2058107,Romance,32.8345,4,medium
tt2071441,Romance,-56.828185950413214,11,medium
tt2372760,Romance,196.92145846153846,3,large
tt8601408,Romance,196.92145846153846,3,large
tt2095649,Romance,-16.000363333333333,12,medium
tt2103254,Romance,382.038275,7,medium
tt2112209,Romance,-100.0,7,small
tt2113659,Romance,-98.02099,11,medium
tt5719700,Romance,148.91249333333334,9,medium
tt3148952,Romance,125.84368888888888,4,medium
tt2125681,Romance,2617.9241142857145,4,small
tt2321661,Romance,2617.9241142857145,4,small
tt5944422,Romance,2617.9241142857145,4,small
tt2126357,Romance,303.1137197452229,12,medium
tt2139881,Romance,9.2775775,5,medium
tt2140619,Romance,-45.7449375,9,small
tt2176013,Romance,-36.884065217391296,11,medium
tt2203939,Romance,387.7779825,4,medium
tt2209418,Romance,675.0643333333334,5,small
tt2229499,Romance,650.3378,9,medium
tt2235108,Romance,332.30168,10,small
tt2239832,Romance,191.7830541666667,6,medium
tt2248739,Romance,-97.49445454545454,3,small
tt2265398,Romance,-18.58,8,small
tt2279339,Romance,134.59716666666665,11,medium
tt2290113,Romance,-98.7064,3,small
tt2298738,Romance,-84.29281818181819,5,medium
tt2667960,Romance,-84.29281818181819,5,medium
tt7480724,Romance,249.73695333333333,12,medium
tt2316801,Romance,686.99981625,3,large
tt2318092,Romance,73.59086500000002,2,medium
tt2322441,Romance,1327.4952525,2,medium
tt2334649,Romance,1849.9605555555554,7,small
tt2347569,Romance,275.42563333333334,5,small
tt2350496,Romance,619.5,2,small
tt2375036,Romance,-100.0,12,small
tt2381111,Romance,464.3285545454545,11,medium
tt2388637,Romance,-78.49982,8,medium
tt2390361,Romance,220.2681125,9,medium
tt2398249,Romance,-97.24066666666668,6,small
tt2402927,Romance,263.080686440678,11,medium
tt2465146,Romance,-0.4443722222222222,7,medium
tt2495212,Romance,43.311822222222226,11,medium
tt4669986,Romance,43.311822222222226,11,medium
tt5479616,Romance,43.311822222222226,11,medium
tt6654316,Romance,84.62748461538463,12,medium
tt2547584,Romance,11.408660000000001,9,medium
tt2582496,Romance,15.82725,6,medium
tt2582846,Romance,2459.7236166666667,6,medium
tt2650286,Romance,563.5434636363636,7,medium
tt2660118,Romance,5479.29612,1,medium
tt2674426,Romance,941.32599,6,medium
tt4971480,Romance,1088.4196666666667,10,small
tt8161226,Romance,1088.4196666666667,10,small
tt2726560,Romance,87.6556705882353,4,medium
tt2784678,Romance,116.681175,12,medium
tt2823054,Romance,129.99424242424243,7,medium
tt2852376,Romance,-44.7386,12,small
tt2884206,Romance,-14.7601,7,small
tt2910274,Romance,232.407,6,small
tt2980210,Romance,-66.15425714285715,4,medium
tt2980516,Romance,722.1846133333332,11,medium
tt3099638,Romance,698.9561739130435,9,small
tt3104930,Romance,-100.0,1,small
tt3104988,Romance,693.6657033333332,8,medium
tt3107890,Romance,-100.0,12,small
tt3125324,Romance,108.83895714285713,11,medium
tt3152288,Romance,-100.0,12,small
tt3152624,Romance,303.21113428571425,7,medium
tt3172532,Romance,13.99795,8,small
tt3182620,Romance,-97.11351428571429,2,medium
tt3253232,Romance,-85.9532,12,small
tt3289362,Romance,-100.0,1,small
tt3464902,Romance,300.4407555555556,3,small
tt3566698,Romance,-99.34505263157897,12,small
tt3569356,Romance,-95.539,9,small
tt3640424,Romance,12.515717924528305,11,large
tt3707106,Romance,-81.36126999999998,11,medium
tt3721936,Romance,-25.378571428571423,9,small
tt4685968,Romance,1146.4226666666666,11,medium
tt3760922,Romance,411.64754444444435,3,medium
tt3766394,Romance,1366.2703,3,small
tt3787590,Romance,407.67075000000006,8,small
tt3922818,Romance,-45.06198333333333,2,medium
tt4103724,Romance,367.8876,1,small
tt4412528,Romance,-99.67437134502924,1,medium
tt4465564,Romance,593.4518036363636,2,medium
tt4477536,Romance,575.1829436363638,2,medium
tt4501454,Romance,72.7169375,4,small
tt4607906,Romance,-100.0,12,small
tt4682786,Romance,136.96970277777777,12,medium
tt6857166,Romance,811.13683,5,medium
tt4871980,Romance,103.641,3,medium
tt5001718,Romance,516.0313600000002,5,medium
tt5153288,Romance,-95.7028375,4,medium
tt5164432,Romance,555.20633,3,medium
tt5247022,Romance,114.55072,12,medium
tt5462602,Romance,979.4572,6,medium
tt6063050,Romance,133.13918,3,medium
tt6265828,Romance,2669.782,7,small
tt6423362,Romance,-39.6219,5,medium
tt6472976,Romance,1050.063157142857,3,medium
tt6791096,Romance,186.105615625,4,medium
tt7125860,Romance,65.49305833333334,12,medium
tt7634968,Romance,249.55951500000003,2,medium
tt0443272,History,320.53274,11,medium
tt0490215,History,-48.974997849462355,12,medium
tt0491203,History,-72.828928,9,medium
tt4706780,History,129.97575824175826,12,medium
tt0968264,History,-36.370356,4,medium
tt1014763,History,-83.991558,4,medium
tt1020072,History,233.88287999999997,1,medium
tt1213641,History,75.33970833333333,10,medium
tt1282046,History,-97.3684,8,small
tt3313066,History,-78.20376999999998,1,medium
tt1398426,History,622.0820749999998,8,medium
tt1413492,History,103.19536571428571,1,medium
tt1418646,History,-61.767344444444454,6,medium
tt1441953,History,-33.53331,6,medium
tt3592218,History,307.4923,1,medium
tt1541995,History,89.13674999999998,7,medium
tt1551641,History,-99.58768666666668,9,medium
tt1555069,History,86.93893200000002,12,medium
tt2328900,History,86.93893200000002,12,medium
tt4273106,History,35.059776,9,medium
tt1566501,History,-16.447875,6,medium
tt1568911,History,124.02218428571429,12,medium
tt1619029,History,306.53902222222223,12,medium
tt2608638,History,388.1348525714286,6,large
tt1649419,History,323.976515,12,medium
tt5324464,History,253.26142000000002,7,medium
tt3210686,History,222.49905909090907,2,medium
tt1810683,History,-11.153505000000001,4,medium
tt1860357,History,-21.407805128205126,9,large
tt1922685,History,-93.33605555555555,3,medium
tt2006295,History,13.60286,11,medium
tt2024544,History,805.1267149999999,10,medium
tt2025690,History,-29.638912857142852,1,medium
tt2032572,History,-95.8405375,11,medium
tt2119532,History,322.261705,11,medium
tt2786328,History,125.84368888888888,4,medium
tt2177771,History,126.71821142857141,2,medium
tt4276820,History,62.68794666666667,1,medium
tt2304771,History,-14.598851428571429,11,medium
tt2309788,History,72.82053333333334,2,small
tt2345112,History,-83.83646999999998,10,medium
tt2404425,History,432.60370000000006,4,medium
tt2473794,History,79.90732857142856,12,medium
tt2486682,History,-61.003578947368425,4,small
tt2486682,History,-88.2492,10,small
tt2515030,History,-76.9548294117647,6,medium
tt2553908,History,-98.26528,5,medium
tt2674454,History,-24.17804,6,medium
tt2704752,History,-77.78838461538463,1,small
tt2814362,History,-99.43722666666666,6,medium
tt3007512,History,38.021008888888886,4,medium
tt3077214,History,143.1779214285714,10,medium
tt3417110,History,-100.0,12,small
tt3682448,History,306.24584500000003,10,medium
tt4776998,History,-88.27620333333334,4,medium
tt4196450,History,68.91011,10,medium
tt4555426,History,402.6905733333333,11,medium
tt4778988,History,-87.464095,11,medium
tt4807408,History,2.05616,4,medium
tt4846340,History,827.086864,12,medium
tt5013056,History,233.224912,7,large
tt5083738,History,527.4261933333332,11,medium
tt5153288,History,-95.7028375,4,medium
tt6294822,History,259.49776,12,medium
tt0431021,Horror,492.3218857142857,8,medium
tt0455407,Horror,197.08175789473685,2,medium
tt0464054,Horror,-100.0,12,small
tt0464154,Horror,248.584,8,medium
tt0498381,Horror,231.669132,2,medium
tt0780653,Horror,-4.910428,2,large
tt7906260,Horror,134.60497083333334,1,medium
tt0816711,Horror,179.74455263157898,6,large
tt0837563,Horror,421.4340285714286,4,medium
tt0872230,Horror,-33.09012,10,medium
tt0873886,Horror,-50.4101,9,small
tt0905372,Horror,-27.439268421052628,10,medium
tt0923653,Horror,-100.0,12,small
tt0954947,Horror,-72.1747923076923,6,medium
tt0990363,Horror,-100.0,4,medium
tt1701990,Horror,-100.0,4,medium
tt1029360,Horror,173.4659114285714,5,medium
tt1034415,Horror,-64.826925,10,medium
tt1038686,Horror,160.18297692307692,1,medium
tt1077368,Horror,58.80177866666667,5,large
tt1082807,Horror,135.85884,3,medium
tt4786282,Horror,2876.1302,7,medium
tt1093357,Horror,80.55090517241379,12,medium
tt1111235,Horror,41.212825,4,medium
tt1111235,Horror,-100.0,12,small
tt1129412,Horror,-99.4988,8,small
tt1161864,Horror,162.55131621621618,1,medium
tt1179056,Horror,236.3703457142857,4,medium
tt1179933,Horror,2065.728440000001,3,medium
tt5184904,Horror,-65.980825,10,medium
tt1204977,Horror,1966.01264,10,medium
tt1220634,Horror,414.56380869565214,9,medium
tt1228987,Horror,41.351995,10,medium
tt7122852,Horror,41.351995,10,medium
tt1236254,Horror,-100.0,12,small
tt1242432,Horror,-26.944514285714288,10,small
tt1259521,Horror,135.63322666666667,4,medium
tt1262416,Horror,139.973975,4,medium
tt1270761,Horror,56.505708,8,medium
tt1285009,Horror,499.20102,3,medium
tt1288558,Horror,475.1668,4,medium
tt1298649,Horror,22.054627272727274,7,medium
tt1314655,Horror,533.54114,9,medium
tt1320244,Horror,3798.105555555556,8,small
tt1320291,Horror,50.37867,12,medium
tt1327601,Horror,-100.0,3,small
tt1327709,Horror,43.75565714285714,6,medium
tt1342096,Horror,-100.0,12,small
tt3104228,Horror,-40.89794347826086,6,medium
tt3490320,Horror,-100.0,10,small
tt4697228,Horror,54.99761600000001,12,medium
tt1372689,Horror,-84.96878947368421,7,small
tt2268573,Horror,-84.96878947368421,7,small
tt1373405,Horror,41.31267346938776,8,small
tt1687901,Horror,41.31267346938776,8,small
tt1374989,Horror,-40.5775,2,medium
tt1389139,Horror,207.68448999999998,9,medium
tt1396484,Horror,1892.7370542857145,9,medium
tt1403241,Horror,-99.47248333333332,11,medium
tt1418377,Horror,14.731215384615385,1,medium
tt1428538,Horror,329.899432,1,medium
tt1433822,Horror,-37.42775882352941,8,medium
tt1438176,Horror,35.06883,8,medium
tt1441395,Horror,-45.639601503759394,4,medium
tt1457767,Horror,1490.0007050000002,7,medium
tt1464580,Horror,-83.01294999999998,4,small
tt5253186,Horror,1027.9460000000001,10,small
tt1480658,Horror,-99.88342857142857,4,small
tt1486185,Horror,118.28200476190477,3,medium
tt1488602,Horror,307.4923,1,medium
tt3387542,Horror,307.4923,1,medium
tt4982356,Horror,307.4923,1,medium
tt1502407,Horror,2449.00667,10,medium
tt3860916,Horror,-92.54214285714286,10,small
tt5618160,Horror,-95.89594444444445,9,medium
tt1519461,Horror,-99.84888000000001,5,medium
tt1524575,Horror,14.839876923076924,7,medium
tt1525366,Horror,-91.68262264150944,7,medium
tt1534085,Horror,-94.86445454545456,5,small
tt1535616,Horror,-94.78793333333331,1,small
tt1536044,Horror,5817.067733333332,10,small
tt1538403,Horror,26.609278333333336,8,medium
tt1540011,Horror,289.85577,9,medium
tt1545106,Horror,-99.407425,11,medium
tt1719676,Horror,-99.407425,11,medium
tt1560985,Horror,10075.949,1,small
tt1572315,Horror,138.330065,1,medium
tt1582507,Horror,539.1881449275362,9,medium
tt1588173,Horror,283.73869333333334,2,medium
tt1591095,Horror,6558.059066666668,4,small
tt1594562,Horror,34.87133333333333,2,small
tt1596365,Horror,759.7059866666667,2,medium
tt2447982,Horror,147.56673999999998,9,medium
tt3567288,Horror,1873.55632,9,medium
tt1610996,Horror,-87.77857142857141,12,small
tt1611224,Horror,103.68848888888887,6,medium
tt1612319,Horror,-100.0,12,medium
tt1612774,Horror,36.1828,4,small
tt1622979,Horror,287.5279125,8,medium
tt1622991,Horror,-100.0,12,small
tt1893415,Horror,-100.0,12,small
tt1623771,Horror,-96.82225,4,small
tt2126362,Horror,-96.82225,4,small
tt1632705,Horror,369.1015702702703,11,medium
tt1633356,Horror,-24.491388,9,medium
tt1640459,Horror,-72.16823333333333,5,small
tt3300078,Horror,294.76911259259265,12,large
tt2221640,Horror,357.0256,5,medium
tt1675192,Horror,4.674021052631579,9,small
tt1686018,Horror,-88.96666666666668,9,small
tt3619854,Horror,-88.96666666666668,9,small
tt1691450,Horror,-94.24629,9,medium
tt1703199,Horror,7.594349999999999,9,small
tt1709143,Horror,-97.53430188679243,12,medium
tt5167782,Horror,730.3078947368422,9,small
tt6427854,Horror,-72.46047102233388,6,small
tt1716760,Horror,-90.92,2,small
tt1726592,Horror,-11.07464090909091,10,medium
tt1727776,Horror,3.699033333333333,10,medium
tt1728973,Horror,70.26180333333333,9,medium
tt1731697,Horror,2.7420666666666667,4,small
tt1748179,Horror,-17.972406779661018,7,medium
tt1748227,Horror,-11.09906,11,medium
tt1756851,Horror,-81.88077142857144,7,medium
tt1764615,Horror,-100.0,3,small
tt1767382,Horror,730.538,3,small
tt1772240,Horror,430.35638,9,medium
tt1772261,Horror,-100.0,8,small
tt1773741,Horror,350.0733875,5,medium
tt6722030,Horror,350.0733875,5,medium
tt1778304,Horror,4040.79688,10,medium
tt1781935,Horror,-100.0,11,small
tt1788391,Horror,-42.22425000000001,2,small
tt2023587,Horror,887.3037733333333,1,medium
tt1817771,Horror,-99.78497575757576,10,medium
tt1827354,Horror,-100.0,9,small
tt1838722,Horror,-100.0,10,small
tt1841642,Horror,55.60363333333334,10,small
tt1853739,Horror,2588.7177,8,small
tt1855325,Horror,270.22712153846163,9,medium
tt1861343,Horror,-100.0,12,small
tt5442430,Horror,74.01666551724138,3,medium
tt1878841,Horror,172.457325,5,small
tt1881002,Horror,-77.16088888888889,5,small
tt1884318,Horror,-100.0,7,small
tt1911644,Horror,445.48028125,3,medium
tt1913166,Horror,-100.0,2,medium
tt7598276,Horror,-93.33605555555555,3,medium
tt1922777,Horror,2824.260233333333,10,small
tt1930294,Horror,-100.0,5,small
tt1939659,Horror,174.69840000000005,10,medium
tt1943014,Horror,-100.0,12,small
tt4520364,Horror,-8.765175,9,medium
tt1945044,Horror,1859.168,9,small
tt2782686,Horror,1859.168,9,small
tt1958007,Horror,-100.0,4,small
tt4439120,Horror,175.0935214285714,6,medium
tt1974419,Horror,-52.535959999999996,6,medium
tt1976009,Horror,-22.1890825,11,medium
tt1991199,Horror,-100.0,3,small
tt1991245,Horror,4141.1721,5,small
tt1999890,Horror,229.44056363636363,9,medium
tt2011276,Horror,-91.77663157894736,1,small
tt2034139,Horror,536.217675,3,small
tt2039338,Horror,125.86868999999999,9,medium
tt2040578,Horror,-100.0,6,small
tt2049518,Horror,-100.0,8,small
tt2059171,Horror,-98.8112,4,small
tt2545384,Horror,196.92145846153846,3,large
tt5022702,Horror,-100.0,4,small
tt2081194,Horror,-100.0,6,small
tt2099556,Horror,-96.01912903225808,4,small
tt2100573,Horror,-100.0,4,small
tt2107644,Horror,-100.0,9,small
tt2109184,Horror,2756.35984,10,medium
tt7011980,Horror,-100.0,11,small
tt2119543,Horror,215.829375,9,medium
tt3166734,Horror,95.34288823529413,8,medium
tt2122313,Horror,125.84368888888888,4,medium
tt2943946,Horror,125.84368888888888,4,medium
tt2125681,Horror,2617.9241142857145,4,small
tt2762738,Horror,2617.9241142857145,4,small
tt6772950,Horror,2617.9241142857145,4,small
tt2149137,Horror,-100.0,3,small
tt2165765,Horror,-100.0,2,small
tt2180333,Horror,-100.0,9,small
tt2184339,Horror,2942.2193666666667,6,small
tt2187884,Horror,-73.5443076923077,10,small
tt2243377,Horror,29.80755625,10,medium
tt5127300,Horror,-100.0,2,medium
tt3352390,Horror,14.250858585858586,9,medium
tt4859526,Horror,14.250858585858586,9,medium
tt2496400,Horror,-100.0,4,small
tt6415838,Horror,-100.0,4,small
tt2316204,Horror,145.89819278350515,5,medium
tt2321549,Horror,274.11935,11,small
tt4998626,Horror,-62.245568571428564,3,medium
tt2364897,Horror,-76.64159333333333,9,medium
tt2377322,Horror,193.18872666666667,7,medium
tt7002100,Horror,356.0046291428572,11,large
tt2387433,Horror,691.5460285714287,2,small
tt2388715,Horror,782.3099199999998,4,medium
tt2400463,Horror,-64.51639999999999,4,small
tt2403021,Horror,1193.1419999999996,9,small
tt2403415,Horror,-100.0,2,small
tt2442662,Horror,-100.0,9,small
tt2443822,Horror,582.20952,1,medium
tt3882082,Horror,582.20952,1,medium
tt2446502,Horror,-100.0,10,small
tt2469216,Horror,-100.0,10,small
tt2473510,Horror,679.59374,10,medium
tt2473682,Horror,1718.09708,1,medium
tt2494362,Horror,-76.2077,10,small
tt2503358,Horror,-78.04866666666666,12,small
tt2554274,Horror,36.30337090909091,10,medium
tt2592614,Horror,685.252975,1,medium
tt2622294,Horror,-100.0,2,small
tt4972582,Horror,5479.29612,1,medium
tt2693114,Horror,-100.0,8,small
tt2837336,Horror,-100.0,8,small
tt6857112,Horror,1171.05155,3,medium
tt2737304,Horror,-100.0,12,medium
tt2752758,Horror,416.3726714285714,1,medium
tt2752772,Horror,441.04225,8,medium
tt2797642,Horror,-100.0,11,small
tt2798920,Horror,-21.689245454545453,2,medium
tt2870612,Horror,736.4813200000001,8,medium
tt2918436,Horror,667.1862,2,medium
tt2975578,Horror,1139.2764555555557,7,medium
tt3043194,Horror,-100.0,12,small
tt3099498,Horror,-37.08153333333333,9,small
tt3139764,Horror,-65.9362,4,small
tt3181822,Horror,1235.04845,1,small
tt3216348,Horror,87.42071999999999,12,medium
tt3235888,Horror,1062.5377500000004,3,small
tt3319920,Horror,-20.87813,10,medium
tt3322940,Horror,3851.7372307692303,10,medium
tt3333870,Horror,-100.0,9,small
tt3533916,Horror,-100.0,12,small
tt3348730,Horror,924.45196,10,medium
tt3499458,Horror,-100.0,3,small
